"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"IEXPLORE.EXE-908C99FA.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:20:30 CDT"	"190"	"120"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/IEXPLORE.EXE-908C99FA.pf-slack"
"Layout.ini"	".ini"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:35 CDT"	"1145346"	"121"	"035c6652bf8ad76e8b785384ed8ac2ab"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/Layout.ini"
"Layout.ini-slack"	".ini-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:35 CDT"	"1534"	"121"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/Layout.ini-slack"
"LIVECOMM.EXE-5577FB45.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 15:11:56 CDT"	"29726"	"122"	"68fb59daa5a2776379b3b514b767fb70"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/LIVECOMM.EXE-5577FB45.pf"
"LIVECOMM.EXE-5577FB45.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 15:11:56 CDT"	"3042"	"122"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/LIVECOMM.EXE-5577FB45.pf-slack"
"LOGONUI.EXE-09140401.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 21:49:09 CDT"	"53290"	"123"	"64c4919131cf35d3c2c29d7f5a34dc37"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/LOGONUI.EXE-09140401.pf"
"LOGONUI.EXE-09140401.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 21:49:09 CDT"	"4054"	"123"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/LOGONUI.EXE-09140401.pf-slack"
"MAINTENANCESERVICE_INSTALLER.-F43399FA.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"61338"	"124"	"e5cfcde6141b8f9199a24cd5c3c26833"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MAINTENANCESERVICE_INSTALLER.-F43399FA.pf"
"MAINTENANCESERVICE_INSTALLER.-F43399FA.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"102"	"124"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MAINTENANCESERVICE_INSTALLER.-F43399FA.pf-slack"
"MAINTENANCESERVICE_TMP.EXE-BF15185E.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"19542"	"125"	"2f528a51fa732f0ad039ee4acb8f4fb1"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MAINTENANCESERVICE_TMP.EXE-BF15185E.pf"
"MAINTENANCESERVICE_TMP.EXE-BF15185E.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"938"	"125"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MAINTENANCESERVICE_TMP.EXE-BF15185E.pf-slack"
"MCBUILDER.EXE-7F26B913.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 09:46:37 CDT"	"52208"	"126"	"eaadfc8a090d2e57c1c3d2d907a358ae"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MCBUILDER.EXE-7F26B913.pf"
"MCBUILDER.EXE-7F26B913.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 09:46:37 CDT"	"1040"	"126"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MCBUILDER.EXE-7F26B913.pf-slack"
"AM_DELTA_PATCH_1.179.1033.0.E-A0BBE698.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 15:14:00 CDT"	"14390"	"54"	"b413857d942b732503db4707c5a3b941"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/AM_DELTA_PATCH_1.179.1033.0.E-A0BBE698.pf"
"AM_DELTA_PATCH_1.179.1033.0.E-A0BBE698.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 15:14:00 CDT"	"1994"	"54"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/AM_DELTA_PATCH_1.179.1033.0.E-A0BBE698.pf-slack"
"DEFRAG.EXE-588F90AD.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:46 CDT"	"12570"	"69"	"94945e2449e9a3e9a3a7cbdde0f5af93"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/DEFRAG.EXE-588F90AD.pf"
"DEFRAG.EXE-588F90AD.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:46 CDT"	"3814"	"69"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/DEFRAG.EXE-588F90AD.pf-slack"
"DROPBOXINSTALLER.EXE-F9FF8949.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:22:14 CDT"	"57762"	"84"	"6ac3db38c48dfc9ade33b95c705b2ca0"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/DROPBOXINSTALLER.EXE-F9FF8949.pf"
"DROPBOXINSTALLER.EXE-F9FF8949.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:22:14 CDT"	"3678"	"84"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/DROPBOXINSTALLER.EXE-F9FF8949.pf-slack"
"GOOGLEDRIVESYNC.EXE-78FD7429.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 21:43:18 CDT"	"1157046"	"99"	"edc3eb78c85b98de9ba5a168f69381fe"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/GOOGLEDRIVESYNC.EXE-78FD7429.pf"
"GOOGLEDRIVESYNC.EXE-78FD7429.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 21:43:18 CDT"	"2122"	"99"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/GOOGLEDRIVESYNC.EXE-78FD7429.pf-slack"
"HAMSTERARC_V.3.0.0.74.TMP-43FA0B9D.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 14:28:26 CDT"	"188756"	"113"	"b7191f04fd5e6254a85e0bd2df6cbd50"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/HAMSTERARC_V.3.0.0.74.TMP-43FA0B9D.pf"
"HAMSTERARC_V.3.0.0.74.TMP-43FA0B9D.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 14:28:26 CDT"	"3756"	"113"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/HAMSTERARC_V.3.0.0.74.TMP-43FA0B9D.pf-slack"
"MPCMDRUN.EXE-F401FBB4.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 21:56:05 CDT"	"25146"	"128"	"60c88810ec0af3f0340fad59da84ea31"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MPCMDRUN.EXE-F401FBB4.pf"
"MPCMDRUN.EXE-F401FBB4.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 21:56:05 CDT"	"3526"	"128"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MPCMDRUN.EXE-F401FBB4.pf-slack"
"NSB01A.TMP-68AF76BC.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:46:42 CDT"	"10564"	"144"	"244e95b7daa6be1362096fd47be53a0b"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NSB01A.TMP-68AF76BC.pf"
"NSB01A.TMP-68AF76BC.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:46:42 CDT"	"1724"	"144"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NSB01A.TMP-68AF76BC.pf-slack"
"REGEDIT.EXE-90FEEA06.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-03-04 06:27:45 CST"	"25890"	"159"	"2b4eaa0bb107eda48ce3d05e0835178a"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/REGEDIT.EXE-90FEEA06.pf"
"REGEDIT.EXE-90FEEA06.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-03-04 06:27:45 CST"	"2782"	"159"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/REGEDIT.EXE-90FEEA06.pf-slack"
"RUNDLL32.EXE-DBB5D41F.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-03-04 08:38:38 CST"	"42156"	"174"	"f0476351b9a7096cee5da9b1f4cf65f0"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/RUNDLL32.EXE-DBB5D41F.pf"
"RUNDLL32.EXE-DBB5D41F.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-03-04 08:38:38 CST"	"2900"	"174"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/RUNDLL32.EXE-DBB5D41F.pf-slack"
"SMSS.EXE-E9C28FC6.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 09:41:14 CDT"	"2724"	"189"	"720e9dd109fd18dd5c2ff97fe680b264"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/SMSS.EXE-E9C28FC6.pf"
"SMSS.EXE-E9C28FC6.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 09:41:14 CDT"	"1372"	"189"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/SMSS.EXE-E9C28FC6.pf-slack"
"SYSTEMSETTINGSADMINFLOWS.EXE-389031F2.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-03-04 05:53:29 CST"	"74698"	"205"	"0a095a7547f4eb57410f27593a52edad"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/SYSTEMSETTINGSADMINFLOWS.EXE-389031F2.pf"
"SYSTEMSETTINGSADMINFLOWS.EXE-389031F2.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-03-04 05:53:29 CST"	"3126"	"205"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/SYSTEMSETTINGSADMINFLOWS.EXE-389031F2.pf-slack"
"TIMEOUT.EXE-902DED03.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 21:20:15 CDT"	"10728"	"220"	"a10c1821f5a7f383f1ea4d43c942996d"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/TIMEOUT.EXE-902DED03.pf"
"TIMEOUT.EXE-902DED03.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 21:20:15 CDT"	"1560"	"220"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/TIMEOUT.EXE-902DED03.pf-slack"
"MOBSYNC.EXE-C5E2284F.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-24 20:00:35 CDT"	"23388"	"127"	"777317d4179007b6066134eb5eb159a8"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MOBSYNC.EXE-C5E2284F.pf"
"MOBSYNC.EXE-C5E2284F.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-24 20:00:35 CDT"	"1188"	"127"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MOBSYNC.EXE-C5E2284F.pf-slack"
"MPCMDRUN.EXE-F401FBB4.pf"	".pf"	"-"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"----------"	"/img_InCh05.img/Windows/Prefetch/MPCMDRUN.EXE-F401FBB4.pf"
"MPSIGSTUB.EXE-6CB27A06.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:16:59 CDT"	"46096"	"129"	"ed49b416e221da82e1e3ca8589b16295"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MPSIGSTUB.EXE-6CB27A06.pf"
"MPSIGSTUB.EXE-6CB27A06.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:16:59 CDT"	"3056"	"129"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MPSIGSTUB.EXE-6CB27A06.pf-slack"
"MSCORSVW.EXE-C3C515BD.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:45 CDT"	"62058"	"130"	"617b242265e3f0f820ef07f5dcb4b028"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSCORSVW.EXE-C3C515BD.pf"
"MSCORSVW.EXE-C3C515BD.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:45 CDT"	"3478"	"130"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSCORSVW.EXE-C3C515BD.pf-slack"
"MSIBFCB.TMP-AD6887B5.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 18:50:33 CDT"	"8364"	"131"	"31fe268f00d37133af2dfaa3ab979b7a"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSIBFCB.TMP-AD6887B5.pf"
"MSIBFCB.TMP-AD6887B5.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 18:50:33 CDT"	"3924"	"131"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSIBFCB.TMP-AD6887B5.pf-slack"
"MSIEXEC.EXE-A2D55CB6.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 18:50:38 CDT"	"65066"	"132"	"47f4dfd8e4d16d5532a5b8b55d8c0602"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSIEXEC.EXE-A2D55CB6.pf"
"MSIEXEC.EXE-A2D55CB6.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 18:50:38 CDT"	"470"	"132"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSIEXEC.EXE-A2D55CB6.pf-slack"
"MSTSC.EXE-76A46E8A.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-22 22:24:05 CDT"	"73996"	"133"	"1a4a3de5e8c05b178a695b5989c85c79"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSTSC.EXE-76A46E8A.pf"
"MSTSC.EXE-76A46E8A.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-22 22:24:05 CDT"	"3828"	"133"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/MSTSC.EXE-76A46E8A.pf-slack"
"NETCFG.EXE-F61A0ADB.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 09:45:15 CDT"	"29924"	"134"	"4d11a16974f61e57179ea5a9d7f10524"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NETCFG.EXE-F61A0ADB.pf"
"NETCFG.EXE-F61A0ADB.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 09:45:15 CDT"	"2844"	"134"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NETCFG.EXE-F61A0ADB.pf-slack"
"NETSH.EXE-F1B6DA12.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:24:53 CDT"	"48626"	"135"	"384aa430449ffa6fdc96be5350f5f9b1"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NETSH.EXE-F1B6DA12.pf"
"NETSH.EXE-F1B6DA12.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:24:53 CDT"	"526"	"135"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NETSH.EXE-F1B6DA12.pf-slack"
"NGEN.EXE-EC3F9239.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:45 CDT"	"51536"	"136"	"351bd75468d4ad481bf6406bfafd7b97"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NGEN.EXE-EC3F9239.pf"
"NGEN.EXE-EC3F9239.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:45 CDT"	"1712"	"136"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NGEN.EXE-EC3F9239.pf-slack"
"NGENTASK.EXE-BB7F7010.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:30 CDT"	"52622"	"137"	"de516d4aeee237e65e81f665a4f0fc35"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NGENTASK.EXE-BB7F7010.pf"
"NGENTASK.EXE-BB7F7010.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-02 19:27:30 CDT"	"626"	"137"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NGENTASK.EXE-BB7F7010.pf-slack"
"NISSRV.EXE-4999B98F.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:11:28 CDT"	"37736"	"138"	"f22757f6824972d71900750ffd961189"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NISSRV.EXE-4999B98F.pf"
"NISSRV.EXE-4999B98F.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:11:28 CDT"	"3224"	"138"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NISSRV.EXE-4999B98F.pf-slack"
"NIS_DELTA_PATCH.EXE-8D924A02.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:16:48 CDT"	"8208"	"139"	"6083b9d887c4b20a12c2aff299e6cd59"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NIS_DELTA_PATCH.EXE-8D924A02.pf"
"NIS_DELTA_PATCH.EXE-8D924A02.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:16:48 CDT"	"4080"	"139"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NIS_DELTA_PATCH.EXE-8D924A02.pf-slack"
"NOTEPAD.EXE-D8414F97.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 15:27:03 CDT"	"26008"	"140"	"c10e0d2e57df63cb321dc85b8babd01e"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NOTEPAD.EXE-D8414F97.pf"
"NOTEPAD.EXE-D8414F97.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 15:27:03 CDT"	"2664"	"140"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NOTEPAD.EXE-D8414F97.pf-slack"
"NS317D.TMP-D297A8A5.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:22:48 CDT"	"9776"	"141"	"7bdf147f9609b24fbfebc8765d4599af"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NS317D.TMP-D297A8A5.pf"
"NS317D.TMP-D297A8A5.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:22:48 CDT"	"2512"	"141"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NS317D.TMP-D297A8A5.pf-slack"
"NS428B.TMP-2826D0D2.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:24:53 CDT"	"10434"	"142"	"866f1a0b57c458d0ed99d74c06964e1d"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NS428B.TMP-2826D0D2.pf"
"NS428B.TMP-2826D0D2.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-08-05 20:24:53 CDT"	"1854"	"142"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NS428B.TMP-2826D0D2.pf-slack"
"NS7840.TMP-1F3CD697.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:46:35 CDT"	"11464"	"143"	"afc39d6ced030f612e97da20bc7887ec"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NS7840.TMP-1F3CD697.pf"
"NS7840.TMP-1F3CD697.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:46:35 CDT"	"824"	"143"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NS7840.TMP-1F3CD697.pf-slack"
"NSB01A.TMP-68AF76BC.pf"	".pf"	"-"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"----------"	"/img_InCh05.img/Windows/Prefetch/NSB01A.TMP-68AF76BC.pf"
"NSB817.TMP-53CEED00.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"15086"	"145"	"fa4145bac83cdaf529e48a3c26a2138b"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NSB817.TMP-53CEED00.pf"
"NSB817.TMP-53CEED00.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"1298"	"145"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NSB817.TMP-53CEED00.pf-slack"
"NSBA26.TMP-EDFEFDB1.pf"	".pf"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"15050"	"146"	"f2ac6cd2dab705d914e29a18a8595283"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NSBA26.TMP-EDFEFDB1.pf"
"NSBA26.TMP-EDFEFDB1.pf-slack"	".pf-slack"	"r"	""	"2014-08-25 14:47:37 CDT"	"2014-08-25 14:47:37 CDT"	"2014-07-25 10:06:24 CDT"	"1334"	"146"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Windows/Prefetch/NSBA26.TMP-EDFEFDB1.pf-slack"
